SOURCE_ROW_NUMBER,listing_id,price,PRICE_FILTER_MODE,USED_FOR_TRAIN,EXCLUSION_REASON,PCS_DATE
27426,19285167,379000,BASELINE,Y,,2026-09-18
27427,19219999,638000,BASELINE,Y,,2026-09-18
27428,19219997,528000,BASELINE,Y,,2026-09-18
27429,19275740,299000,BASELINE,Y,,2026-09-18
27430,18982767,849000,BASELINE,Y,,2026-09-18
27431,19290203,499000,BASELINE,Y,,2026-09-18
27432,19092296,849000,BASELINE,Y,,2026-09-18
27433,19323292,439000,BASELINE,Y,,2026-09-18
27434,19315600,339000,BASELINE,Y,,2026-09-18
27435,19323275,459000,BASELINE,Y,,2026-09-18
27436,19323276,359000,BASELINE,Y,,2026-09-18
27437,19323263,529000,BASELINE,Y,,2026-09-18
27438,19315589,279000,BASELINE,Y,,2026-09-18
27439,19323250,719000,BASELINE,Y,,2026-09-18
27440,19323112,435000,BASELINE,Y,,2026-09-18
27441,19323235,365000,BASELINE,Y,,2026-09-18
27442,19323219,599000,BASELINE,Y,,2026-09-18
27443,19323216,700000,BASELINE,Y,,2026-09-18
27444,18815521,475000,BASELINE,Y,,2026-09-18
27445,18815516,665000,BASELINE,Y,,2026-09-18
27446,19323198,229000,BASELINE,Y,,2026-09-18
27447,19323194,525000,BASELINE,Y,,2026-09-18
27448,18815488,950000,BASELINE,Y,,2026-09-18
27449,19323187,299000,BASELINE,Y,,2026-09-18
27450,18815498,265000,BASELINE,Y,,2026-09-18
27451,19323183,279000,BASELINE,Y,,2026-09-18
27452,19323177,359000,BASELINE,Y,,2026-09-18
27453,19315579,459000,BASELINE,Y,,2026-09-18
27454,19323174,469000,BASELINE,Y,,2026-09-18
27455,19323171,199000,BASELINE,Y,,2026-09-18
27456,19276189,44000,BASELINE,Y,,2026-09-18
27457,19323170,539000,BASELINE,Y,,2026-09-18
27458,19323163,719000,BASELINE,Y,,2026-09-18
27459,19323165,269000,BASELINE,Y,,2026-09-18
27460,18816651,384000,BASELINE,Y,,2026-09-18
27461,19323158,485000,BASELINE,Y,,2026-09-18
27462,19202406,269000,BASELINE,Y,,2026-09-18
27463,19323146,219000,BASELINE,Y,,2026-09-18
27464,19323136,329000,BASELINE,Y,,2026-09-18
27465,19301297,399000,BASELINE,Y,,2026-09-18
27466,19323126,589000,BASELINE,Y,,2026-09-18
27467,19323121,329000,BASELINE,Y,,2026-09-18
27468,19276035,444000,BASELINE,Y,,2026-09-18
27469,19323113,289000,BASELINE,Y,,2026-09-18
27470,19323109,799000,BASELINE,Y,,2026-09-18
27471,19323107,579000,BASELINE,Y,,2026-09-18
27472,19323100,289000,BASELINE,Y,,2026-09-18
27473,19295209,1500000,BASELINE,Y,,2026-09-18
27474,19323098,495000,BASELINE,Y,,2026-09-18
27475,19301292,339000,BASELINE,Y,,2026-09-18
27476,19276016,344000,BASELINE,Y,,2026-09-18
27477,19275990,299000,BASELINE,Y,,2026-09-18
27478,19323074,439000,BASELINE,Y,,2026-09-18
27479,19281319,359000,BASELINE,Y,,2026-09-18
27480,19323030,288000,BASELINE,Y,,2026-09-18
27481,19198513,1129000,BASELINE,Y,,2026-09-18
27482,16897701,669000,BASELINE,Y,,2026-09-18
27483,19323032,479000,BASELINE,Y,,2026-09-18
27484,19323027,189000,BASELINE,Y,,2026-09-18
27485,19323021,339000,BASELINE,Y,,2026-09-18
27486,19323018,619000,BASELINE,Y,,2026-09-18
27487,19323017,1890000,BASELINE,Y,,2026-09-18
27488,19185413,88000,BASELINE,Y,,2026-09-18
27489,19323010,219000,BASELINE,Y,,2026-09-18
27490,19229763,399000,BASELINE,Y,,2026-09-18
27491,19322995,4190000,BASELINE,Y,,2026-09-18
27492,19322994,1019000,BASELINE,Y,,2026-09-18
27493,19322991,229000,BASELINE,Y,,2026-09-18
27494,19322963,299000,BASELINE,Y,,2026-09-18
27495,19322984,849000,BASELINE,Y,,2026-09-18
27496,19322979,349000,BASELINE,Y,,2026-09-18
27497,19322974,469000,BASELINE,Y,,2026-09-18
27498,19185723,219000,BASELINE,Y,,2026-09-18
27499,19322965,279000,BASELINE,Y,,2026-09-18
27500,19322962,515000,BASELINE,Y,,2026-09-18
27501,19153923,288000,BASELINE,Y,,2026-09-18
27502,19322949,999000,BASELINE,Y,,2026-09-18
27503,19025668,149000,BASELINE,Y,,2026-09-18
27504,19322937,259000,BASELINE,Y,,2026-09-18
27505,19322930,549000,BASELINE,Y,,2026-09-18
27506,19312225,999000,BASELINE,Y,,2026-09-18
27507,19008220,279000,BASELINE,Y,,2026-09-18
27508,19322870,590000,BASELINE,Y,,2026-09-18
27509,19322845,248000,BASELINE,Y,,2026-09-18
27510,19041892,274000,BASELINE,Y,,2026-09-18
27511,18993905,499000,BASELINE,Y,,2026-09-18
27512,19322805,699000,BASELINE,Y,,2026-09-18
27513,19181700,479000,BASELINE,Y,,2026-09-18
27514,19301722,459000,BASELINE,Y,,2026-09-18
27515,19271071,484000,BASELINE,Y,,2026-09-18
27516,19322766,675000,BASELINE,Y,,2026-09-18
27517,19092879,489000,BASELINE,Y,,2026-09-18
27518,19246172,429000,BASELINE,Y,,2026-09-18
27519,19268893,294000,BASELINE,Y,,2026-09-18
27520,19246174,439000,BASELINE,Y,,2026-09-18
27521,19322704,199000,BASELINE,Y,,2026-09-18
27522,19015255,3950000,BASELINE,Y,,2026-09-18
27523,19126736,469000,BASELINE,Y,,2026-09-18
27524,19229356,189000,BASELINE,Y,,2026-09-18
27525,19181712,359000,BASELINE,Y,,2026-09-18
27526,19319423,299000,BASELINE,Y,,2026-09-18
27527,19230948,119000,BASELINE,Y,,2026-09-18
27528,18613298,179000,BASELINE,Y,,2026-09-18
27529,18910093,419000,BASELINE,Y,,2026-09-18
27530,19268865,504000,BASELINE,Y,,2026-09-18
27531,19181735,439000,BASELINE,Y,,2026-09-18
27532,19268836,324000,BASELINE,Y,,2026-09-18
27533,19268918,194000,BASELINE,Y,,2026-09-18
27534,19322712,399000,BASELINE,Y,,2026-09-18
27535,19181725,639000,BASELINE,Y,,2026-09-18
27536,19268813,529000,BASELINE,Y,,2026-09-18
27537,19322698,828000,BASELINE,Y,,2026-09-18
27538,19322685,399000,BASELINE,Y,,2026-09-18
27539,19322684,335000,BASELINE,Y,,2026-09-18
27540,18695219,578000,BASELINE,Y,,2026-09-18
27541,18784977,350000,BASELINE,Y,,2026-09-18
27542,19322662,555000,BASELINE,Y,,2026-09-18
27543,19322657,1190000,BASELINE,Y,,2026-09-18
27544,18987014,275000,BASELINE,Y,,2026-09-18
27545,19166689,339000,BASELINE,Y,,2026-09-18
27546,19305064,459000,BASELINE,Y,,2026-09-18
27547,18909902,499000,BASELINE,Y,,2026-09-18
27548,19322640,219000,BASELINE,Y,,2026-09-18
27549,19305078,175000,BASELINE,Y,,2026-09-18
27550,18781480,218000,BASELINE,Y,,2026-09-18
27551,19105239,218000,BASELINE,Y,,2026-09-18
27552,19055284,725000,BASELINE,Y,,2026-09-18
27553,19322620,799000,BASELINE,Y,,2026-09-18
27554,18576295,259000,BASELINE,Y,,2026-09-18
27555,19227877,199000,BASELINE,Y,,2026-09-18
27556,19206679,345000,BASELINE,Y,,2026-09-18
27557,19227916,389000,BASELINE,Y,,2026-09-18
27558,19011141,329000,BASELINE,Y,,2026-09-18
27559,19229357,369000,BASELINE,Y,,2026-09-18
27560,19305076,378000,BASELINE,Y,,2026-09-18
27561,18983101,899000,BASELINE,Y,,2026-09-18
27562,18121405,325000,BASELINE,Y,,2026-09-18
27563,19305280,445000,BASELINE,Y,,2026-09-18
27564,19063006,445000,BASELINE,Y,,2026-09-18
27565,18850669,489000,BASELINE,Y,,2026-09-18
27566,19227866,614000,BASELINE,Y,,2026-09-18
27567,19153864,249000,BASELINE,Y,,2026-09-18
27568,19322573,178000,BASELINE,Y,,2026-09-18
27569,19278995,899000,BASELINE,Y,,2026-09-18
27570,19305260,699000,BASELINE,Y,,2026-09-18
27571,19081131,359000,BASELINE,Y,,2026-09-18
27572,19153882,415000,BASELINE,Y,,2026-09-18
27573,19322525,460000,BASELINE,Y,,2026-09-18
27574,19322527,119000,BASELINE,Y,,2026-09-18
27575,18576274,345000,BASELINE,Y,,2026-09-18
27576,18543889,349000,BASELINE,Y,,2026-09-18
27577,19313222,168000,BASELINE,Y,,2026-09-18
27578,19305246,285000,BASELINE,Y,,2026-09-18
27579,19215524,99000,BASELINE,Y,,2026-09-18
27580,19305033,425000,BASELINE,Y,,2026-09-18
27581,19322429,375000,BASELINE,Y,,2026-09-18
27582,19322415,299000,BASELINE,Y,,2026-09-18
27583,19322404,385000,BASELINE,Y,,2026-09-18
27584,19011130,750000,BASELINE,Y,,2026-09-18
27585,19322396,425000,BASELINE,Y,,2026-09-18
27586,19229342,519000,BASELINE,Y,,2026-09-18
27587,19105216,519000,BASELINE,Y,,2026-09-18
27588,19322384,222000,BASELINE,Y,,2026-09-18
27589,19322371,375000,BASELINE,Y,,2026-09-18
27590,19322369,459000,BASELINE,Y,,2026-09-18
27591,19322361,539000,BASELINE,Y,,2026-09-18
27592,19322355,649000,BASELINE,Y,,2026-09-18
27593,19322348,439000,BASELINE,Y,,2026-09-18
27594,19322343,299000,BASELINE,Y,,2026-09-18
27595,19322337,509000,BASELINE,Y,,2026-09-18
27596,18600926,448000,BASELINE,Y,,2026-09-18
27597,18503395,728000,BASELINE,Y,,2026-09-18
27598,18818602,628000,BASELINE,Y,,2026-09-18
27599,18940271,699000,BASELINE,Y,,2026-09-18
27600,19113090,1028000,BASELINE,Y,,2026-09-18
27601,19322314,588000,BASELINE,Y,,2026-09-18
27602,19116909,1128000,BASELINE,Y,,2026-09-18
27603,19322303,458000,BASELINE,Y,,2026-09-18
27604,19322294,1650000,BASELINE,Y,,2026-09-18
27605,19322268,568000,BASELINE,Y,,2026-09-18
27606,19322236,465000,BASELINE,Y,,2026-09-18
27607,19322200,459000,BASELINE,Y,,2026-09-18
27608,19322181,439000,BASELINE,Y,,2026-09-18
27609,19322170,529000,BASELINE,Y,,2026-09-18
27610,19322165,529000,BASELINE,Y,,2026-09-18
27611,18717048,2190000,BASELINE,Y,,2026-09-18
27612,19012261,859000,BASELINE,Y,,2026-09-18
27613,19020184,529000,BASELINE,Y,,2026-09-18
27614,19020171,314000,BASELINE,Y,,2026-09-18
27615,19322054,1368000,BASELINE,Y,,2026-09-18
27616,19322051,2999000,BASELINE,Y,,2026-09-18
27617,19087200,2490000,BASELINE,Y,,2026-09-18
27618,19322045,1150000,BASELINE,Y,,2026-09-18
27619,19322029,1399000,BASELINE,Y,,2026-09-18
27620,19315151,495000,BASELINE,Y,,2026-09-18
27621,19322009,529000,BASELINE,Y,,2026-09-18
27622,19321990,2599000,BASELINE,Y,,2026-09-18
27623,19321960,619000,BASELINE,Y,,2026-09-18
27624,19321957,1249000,BASELINE,Y,,2026-09-18
27625,19312969,1390000,BASELINE,Y,,2026-09-18
27626,19321945,399000,BASELINE,Y,,2026-09-18
27627,19321912,749000,BASELINE,Y,,2026-09-18
27628,19321907,259000,BASELINE,Y,,2026-09-18
27629,19321901,369000,BASELINE,Y,,2026-09-18
27630,19291023,659000,BASELINE,Y,,2026-09-18
27631,19316236,779000,BASELINE,Y,,2026-09-18
27632,18946952,2190000,BASELINE,Y,,2026-09-18
27633,19262220,425000,BASELINE,Y,,2026-09-18
27634,19321878,2390000,BASELINE,Y,,2026-09-18
27635,18871609,2290000,BASELINE,Y,,2026-09-18
27636,19321877,850000,BASELINE,Y,,2026-09-18
27637,19321873,1,BASELINE,Y,,2026-09-18
27638,19319546,148000,BASELINE,Y,,2026-09-18
27639,19318619,529000,BASELINE,Y,,2026-09-18
27640,19318519,549000,BASELINE,Y,,2026-09-18
27641,19321801,469000,BASELINE,Y,,2026-09-18
27642,19281373,298000,BASELINE,Y,,2026-09-18
27643,19321515,518000,BASELINE,Y,,2026-09-18
27644,17122880,23900000,BASELINE,Y,,2026-09-18
27645,19321424,698000,BASELINE,Y,,2026-09-18
27646,18987761,685000,BASELINE,Y,,2026-09-18
27647,19304860,549000,BASELINE,Y,,2026-09-18
27648,19211989,405000,BASELINE,Y,,2026-09-18
27649,19312493,824000,BASELINE,Y,,2026-09-18
27650,19321284,399000,BASELINE,Y,,2026-09-18
27651,19321283,559000,BASELINE,Y,,2026-09-18
27652,19321247,3590000,BASELINE,Y,,2026-09-18
27653,19305308,298000,BASELINE,Y,,2026-09-18
27654,19321223,599000,BASELINE,Y,,2026-09-18
27655,19074772,1699000,BASELINE,Y,,2026-09-18
27656,19321222,2890000,BASELINE,Y,,2026-09-18
27657,19321210,599000,BASELINE,Y,,2026-09-18
27658,19321177,989000,BASELINE,Y,,2026-09-18
27659,16742588,1099000,BASELINE,Y,,2026-09-18
27660,19320996,1890000,BASELINE,Y,,2026-09-18
27661,19321067,625000,BASELINE,Y,,2026-09-18
27662,19045709,485000,BASELINE,Y,,2026-09-18
27663,19204667,599000,BASELINE,Y,,2026-09-18
27664,19261424,365000,BASELINE,Y,,2026-09-18
27665,19320915,4890000,BASELINE,Y,,2026-09-18
27666,19238020,375000,BASELINE,Y,,2026-09-18
27667,19102242,535000,BASELINE,Y,,2026-09-18
27668,19102221,535000,BASELINE,Y,,2026-09-18
27669,19320828,539000,BASELINE,Y,,2026-09-18
27670,19320772,388000,BASELINE,Y,,2026-09-18
27671,19320517,428000,BASELINE,Y,,2026-09-18
27672,19209048,559000,BASELINE,Y,,2026-09-18
27673,19313241,199000,BASELINE,Y,,2026-09-18
27674,19320499,648000,BASELINE,Y,,2026-09-18
27675,19252303,1390000,BASELINE,Y,,2026-09-18
27676,19281317,489000,BASELINE,Y,,2026-09-18
27677,19202639,959000,BASELINE,Y,,2026-09-18
27678,19320359,499000,BASELINE,Y,,2026-09-18
27679,19320357,399000,BASELINE,Y,,2026-09-18
27680,19320340,579000,BASELINE,Y,,2026-09-18
27681,19320328,179000,BASELINE,Y,,2026-09-18
27682,19320292,1249000,BASELINE,Y,,2026-09-18
27683,19320291,149000,BASELINE,Y,,2026-09-18
27684,19320274,179000,BASELINE,Y,,2026-09-18
27685,19320255,429000,BASELINE,Y,,2026-09-18
27686,19234676,329000,BASELINE,Y,,2026-09-18
27687,19319325,99000,BASELINE,Y,,2026-09-18
27688,19320189,218000,BASELINE,Y,,2026-09-18
27689,19320174,499000,BASELINE,Y,,2026-09-18
27690,18692171,469000,BASELINE,Y,,2026-09-18
27691,19115331,1350000,BASELINE,Y,,2026-09-18
27692,19319967,499000,BASELINE,Y,,2026-09-18
27693,19319928,108000,BASELINE,Y,,2026-09-18
27694,19319918,195000,BASELINE,Y,,2026-09-18
27695,19319916,288000,BASELINE,Y,,2026-09-18
27696,19125491,319000,BASELINE,Y,,2026-09-18
27697,19113865,319000,BASELINE,Y,,2026-09-18
27698,19319828,979000,BASELINE,Y,,2026-09-18
27699,19319815,165000,BASELINE,Y,,2026-09-18
27700,19213791,379000,BASELINE,Y,,2026-09-18
27701,19213875,674000,BASELINE,Y,,2026-09-18
27702,19319787,299000,BASELINE,Y,,2026-09-18
27703,18780768,484000,BASELINE,Y,,2026-09-18
27704,19267021,369000,BASELINE,Y,,2026-09-18
27705,19224871,240000,BASELINE,Y,,2026-09-18
27706,19266959,469000,BASELINE,Y,,2026-09-18
27707,18812930,404000,BASELINE,Y,,2026-09-18
27708,19267193,474000,BASELINE,Y,,2026-09-18
27709,19263422,579000,BASELINE,Y,,2026-09-18
27710,19263346,519000,BASELINE,Y,,2026-09-18
27711,19263307,184000,BASELINE,Y,,2026-09-18
27712,19159272,1039000,BASELINE,Y,,2026-09-18
27713,18957038,349000,BASELINE,Y,,2026-09-18
27714,19263315,519000,BASELINE,Y,,2026-09-18
27715,19319731,369000,BASELINE,Y,,2026-09-18
27716,19319704,1,BASELINE,Y,,2026-09-18
27717,19319703,1089000,BASELINE,Y,,2026-09-18
27718,19319682,279000,BASELINE,Y,,2026-09-18
27719,19319570,139000,BASELINE,Y,,2026-09-18
27720,19319567,499000,BASELINE,Y,,2026-09-18
27721,19319557,950000,BASELINE,Y,,2026-09-18
27722,19319542,645000,BASELINE,Y,,2026-09-18
27723,19319504,1590000,BASELINE,Y,,2026-09-18
27724,19163571,304000,BASELINE,Y,,2026-09-18
27725,19268508,724000,BASELINE,Y,,2026-09-18
27726,18938339,449000,BASELINE,Y,,2026-09-18
27727,19267200,144000,BASELINE,Y,,2026-09-18
27728,19266967,349000,BASELINE,Y,,2026-09-18
27729,19267009,249000,BASELINE,Y,,2026-09-18
27730,19319333,739000,BASELINE,Y,,2026-09-18
27731,19270848,244000,BASELINE,Y,,2026-09-18
27732,19319320,379000,BASELINE,Y,,2026-09-18
27733,19319305,1490000,BASELINE,Y,,2026-09-18
27734,19319248,929000,BASELINE,Y,,2026-09-18
27735,19319223,549000,BASELINE,Y,,2026-09-18
27736,19319216,419000,BASELINE,Y,,2026-09-18
27737,19319192,389000,BASELINE,Y,,2026-09-18
27738,19319142,769000,BASELINE,Y,,2026-09-18
27739,19319126,1599000,BASELINE,Y,,2026-09-18
27740,19072083,439000,BASELINE,Y,,2026-09-18
27741,19319111,899000,BASELINE,Y,,2026-09-18
27742,19318795,539000,BASELINE,Y,,2026-09-18
27743,19316170,279000,BASELINE,Y,,2026-09-18
27744,17985248,819000,BASELINE,Y,,2026-09-18
27745,19187422,229000,BASELINE,Y,,2026-09-18
27746,19318483,5590000,BASELINE,Y,,2026-09-18
27747,19074582,309000,BASELINE,Y,,2026-09-18
27748,19143577,319000,BASELINE,Y,,2026-09-18
27749,19318411,639000,BASELINE,Y,,2026-09-18
27750,19318064,460000,BASELINE,Y,,2026-09-18
27751,19302155,270000,BASELINE,Y,,2026-09-18
27752,19318152,438000,BASELINE,Y,,2026-09-18
27753,19318105,599999,BASELINE,Y,,2026-09-18
27754,19318082,1090000,BASELINE,Y,,2026-09-18
27755,18007870,488000,BASELINE,Y,,2026-09-18
27756,19179645,268000,BASELINE,Y,,2026-09-18
27757,19318053,9800000,BASELINE,Y,,2026-09-18
27758,19300105,569000,BASELINE,Y,,2026-09-18
27759,19317971,279000,BASELINE,Y,,2026-09-18
27760,18939892,279000,BASELINE,Y,,2026-09-18
27761,19317745,999000,BASELINE,Y,,2026-09-18
27762,19309386,32900000,BASELINE,Y,,2026-09-18
27763,19284854,549000,BASELINE,Y,,2026-09-18
27764,19317639,2990000,BASELINE,Y,,2026-09-18
27765,18158409,558000,BASELINE,Y,,2026-09-18
27766,19317471,255000,BASELINE,Y,,2026-09-18
27767,19317421,479000,BASELINE,Y,,2026-09-18
27768,19317420,299000,BASELINE,Y,,2026-09-18
27769,19317408,419000,BASELINE,Y,,2026-09-18
27770,19317321,669000,BASELINE,Y,,2026-09-18
27771,19317399,759000,BASELINE,Y,,2026-09-18
27772,19317392,349000,BASELINE,Y,,2026-09-18
27773,19317372,559000,BASELINE,Y,,2026-09-18
27774,19317366,1258000,BASELINE,Y,,2026-09-18
27775,19317349,289000,BASELINE,Y,,2026-09-18
27776,19317338,1098000,BASELINE,Y,,2026-09-18
27777,19317331,479000,BASELINE,Y,,2026-09-18
27778,19317325,608000,BASELINE,Y,,2026-09-18
27779,19317305,549000,BASELINE,Y,,2026-09-18
27780,19317283,1268000,BASELINE,Y,,2026-09-18
27781,19317225,465000,BASELINE,Y,,2026-09-18
27782,18970540,204000,BASELINE,Y,,2026-09-18
27783,19317185,380000,BASELINE,Y,,2026-09-18
27784,19317172,510000,BASELINE,Y,,2026-09-18
27785,19317055,399000,BASELINE,Y,,2026-09-18
27786,19317059,1790000,BASELINE,Y,,2026-09-18
27787,19279707,640000,BASELINE,Y,,2026-09-18
27788,19317039,1350000,BASELINE,Y,,2026-09-18
27789,18457478,250000,BASELINE,Y,,2026-09-18
27790,19197218,488000,BASELINE,Y,,2026-09-18
27791,18891566,395000,BASELINE,Y,,2026-09-18
27792,19182910,1280000,BASELINE,Y,,2026-09-18
27793,19182933,29000,BASELINE,Y,,2026-09-18
27794,19182978,25000,BASELINE,Y,,2026-09-18
27795,18211253,175000,BASELINE,Y,,2026-09-18
27796,19311400,568000,BASELINE,Y,,2026-09-18
27797,19291341,1065000,BASELINE,Y,,2026-09-18
27798,19188408,319000,BASELINE,Y,,2026-09-18
27799,19299387,439000,BASELINE,Y,,2026-09-18
27800,19316591,2990000,BASELINE,Y,,2026-09-18
27801,19316593,338000,BASELINE,Y,,2026-09-18
27802,19316586,785000,BASELINE,Y,,2026-09-18
27803,19316581,385000,BASELINE,Y,,2026-09-18
27804,19316576,519000,BASELINE,Y,,2026-09-18
27805,19316567,445000,BASELINE,Y,,2026-09-18
27806,19289011,529000,BASELINE,Y,,2026-09-18
27807,19304638,258000,BASELINE,Y,,2026-09-18
27808,19316430,1,BASELINE,Y,,2026-09-18
27809,19285759,1249000,BASELINE,Y,,2026-09-18
27810,18836626,789000,BASELINE,Y,,2026-09-18
27811,19316352,329000,BASELINE,Y,,2026-09-18
27812,19316162,239000,BASELINE,Y,,2026-09-18
27813,19316134,539000,BASELINE,Y,,2026-09-18
27814,19316099,349000,BASELINE,Y,,2026-09-18
27815,19316095,349000,BASELINE,Y,,2026-09-18
27816,19316039,1150000,BASELINE,Y,,2026-09-18
27817,19316033,2890000,BASELINE,Y,,2026-09-18
27818,19316026,49000,BASELINE,Y,,2026-09-18
27819,19230213,329000,BASELINE,Y,,2026-09-18
27820,19316010,1650000,BASELINE,Y,,2026-09-18
27821,19315998,497000,BASELINE,Y,,2026-09-18
27822,19315989,659000,BASELINE,Y,,2026-09-18
27823,19315986,547000,BASELINE,Y,,2026-09-18
27824,19315975,487000,BASELINE,Y,,2026-09-18
27825,19315968,187000,BASELINE,Y,,2026-09-18
27826,19315953,377000,BASELINE,Y,,2026-09-18
27827,19315940,357000,BASELINE,Y,,2026-09-18
27828,18750098,250000,BASELINE,Y,,2026-09-18
27829,19315934,407000,BASELINE,Y,,2026-09-18
27830,19315918,847000,BASELINE,Y,,2026-09-18
27831,19315901,547000,BASELINE,Y,,2026-09-18
27832,19315886,497000,BASELINE,Y,,2026-09-18
27833,19102161,799000,BASELINE,Y,,2026-09-18
27834,19032800,1129000,BASELINE,Y,,2026-09-18
27835,19112238,1090000,BASELINE,Y,,2026-09-18
27836,18476991,990000,BASELINE,Y,,2026-09-18
27837,19110978,1099000,BASELINE,Y,,2026-09-18
27838,19059188,714000,BASELINE,Y,,2026-09-18
27839,19304894,99000,BASELINE,Y,,2026-09-18
27840,19263268,1269000,BASELINE,Y,,2026-09-18
27841,19123889,295000,BASELINE,Y,,2026-09-18
27842,19136946,39000,BASELINE,Y,,2026-09-18
27843,19315533,699000,BASELINE,Y,,2026-09-18
27844,19315491,2150000,BASELINE,Y,,2026-09-18
27845,19315468,455000,BASELINE,Y,,2026-09-18
27846,19315474,2150000,BASELINE,Y,,2026-09-18
27847,19263665,289000,BASELINE,Y,,2026-09-18
27848,19315456,749000,BASELINE,Y,,2026-09-18
27849,19312226,128000,BASELINE,Y,,2026-09-18
27850,19315442,128000,BASELINE,Y,,2026-09-18
27851,19315431,579000,BASELINE,Y,,2026-09-18
27852,19315426,949000,BASELINE,Y,,2026-09-18
27853,19312478,889000,BASELINE,Y,,2026-09-18
27854,19033793,659000,BASELINE,Y,,2026-09-18
27855,19315392,395000,BASELINE,Y,,2026-09-18
27856,19315385,649000,BASELINE,Y,,2026-09-18
27857,19315363,795000,BASELINE,Y,,2026-09-18
27858,19263680,419000,BASELINE,Y,,2026-09-18
27859,19315339,996000,BASELINE,Y,,2026-09-18
27860,19315335,329000,BASELINE,Y,,2026-09-18
27861,19263243,299000,BASELINE,Y,,2026-09-18
27862,19315318,399000,BASELINE,Y,,2026-09-18
27863,19315296,559000,BASELINE,Y,,2026-09-18
27864,18933819,889000,BASELINE,Y,,2026-09-18
27865,19315261,539000,BASELINE,Y,,2026-09-18
27866,18921506,469000,BASELINE,Y,,2026-09-18
27867,19315246,1299000,BASELINE,Y,,2026-09-18
27868,19315229,529000,BASELINE,Y,,2026-09-18
27869,19315012,255000,BASELINE,Y,,2026-09-18
27870,19314978,529000,BASELINE,Y,,2026-09-18
27871,19209613,659000,BASELINE,Y,,2026-09-18
27872,19211086,359000,BASELINE,Y,,2026-09-18
27873,19314895,365000,BASELINE,Y,,2026-09-18
27874,19314883,979000,BASELINE,Y,,2026-09-18
27875,19312051,1059000,BASELINE,Y,,2026-09-18
27876,19312087,549000,BASELINE,Y,,2026-09-18
27877,19313444,599000,BASELINE,Y,,2026-09-18
27878,19313464,619000,BASELINE,Y,,2026-09-18
27879,19314852,569000,BASELINE,Y,,2026-09-18
27880,19314841,555000,BASELINE,Y,,2026-09-18
27881,19314840,779000,BASELINE,Y,,2026-09-18
27882,19314830,328000,BASELINE,Y,,2026-09-18
27883,19314824,999000,BASELINE,Y,,2026-09-18
27884,19314776,369000,BASELINE,Y,,2026-09-18
27885,19314704,999000,BASELINE,Y,,2026-09-18
27886,19314685,318000,BASELINE,Y,,2026-09-18
27887,19314653,489000,BASELINE,Y,,2026-09-18
27888,19262173,729000,BASELINE,Y,,2026-09-18
27889,19314620,337000,BASELINE,Y,,2026-09-18
27890,19204517,64000,BASELINE,Y,,2026-09-18
27891,18738316,584000,BASELINE,Y,,2026-09-18
27892,18752912,1490000,BASELINE,Y,,2026-09-18
27893,18730765,744000,BASELINE,Y,,2026-09-18
27894,19159293,484000,BASELINE,Y,,2026-09-18
27895,19158021,939000,BASELINE,Y,,2026-09-18
27896,19314568,999000,BASELINE,Y,,2026-09-18
27897,19175758,389000,BASELINE,Y,,2026-09-18
27898,19314326,245000,BASELINE,Y,,2026-09-18
27899,19184428,389000,BASELINE,Y,,2026-09-18
27900,19314079,195000,BASELINE,Y,,2026-09-18
27901,19124920,2490000,BASELINE,Y,,2026-09-18
27902,19262181,429000,BASELINE,Y,,2026-09-18
27903,19314523,399000,BASELINE,Y,,2026-09-18
27904,16748296,1099000,BASELINE,Y,,2026-09-18
27905,18936518,689000,BASELINE,Y,,2026-09-18
27906,19159192,324000,BASELINE,Y,,2026-09-18
27907,18624441,699000,BASELINE,Y,,2026-09-18
27908,18934319,360000,BASELINE,Y,,2026-09-18
27909,19314436,399000,BASELINE,Y,,2026-09-18
27910,19314420,7690000,BASELINE,Y,,2026-09-18
27911,19314368,999000,BASELINE,Y,,2026-09-18
27912,19314343,799000,BASELINE,Y,,2026-09-18
27913,19314309,199000,BASELINE,Y,,2026-09-18
27914,19101675,679000,BASELINE,Y,,2026-09-18
27915,19101660,679000,BASELINE,Y,,2026-09-18
27916,19314251,1090000,BASELINE,Y,,2026-09-18
27917,19293270,499999,BASELINE,Y,,2026-09-18
27918,19312741,855000,BASELINE,Y,,2026-09-18
27919,19198674,398000,BASELINE,Y,,2026-09-18
27920,19313595,1190000,BASELINE,Y,,2026-09-18
27921,19285094,390000,BASELINE,Y,,2026-09-18
27922,19237707,599000,BASELINE,Y,,2026-09-18
27923,19285098,858000,BASELINE,Y,,2026-09-18
27924,19304980,159000,BASELINE,Y,,2026-09-18
27925,19303281,345000,BASELINE,Y,,2026-09-18
27926,19313854,1099000,BASELINE,Y,,2026-09-18
27927,19313844,699000,BASELINE,Y,,2026-09-18
27928,19313755,88000,BASELINE,Y,,2026-09-18
27929,19313809,329000,BASELINE,Y,,2026-09-18
27930,18644120,319000,BASELINE,Y,,2026-09-18
27931,19159322,669000,BASELINE,Y,,2026-09-18
27932,19313686,2790000,BASELINE,Y,,2026-09-18
27933,19262176,269000,BASELINE,Y,,2026-09-18
27934,19313653,1589000,BASELINE,Y,,2026-09-18
27935,19303328,149000,BASELINE,Y,,2026-09-18
27936,19308664,259000,BASELINE,Y,,2026-09-18
27937,16744732,1099000,BASELINE,Y,,2026-09-18
27938,19308710,219000,BASELINE,Y,,2026-09-18
